MOT;Occurence;Frequence
exploiter;3;5.0952817690818304E-5
ouvrent;4;6.79370902544244E-5
douloureux;5;8.49213628180305E-5
matin;5;8.49213628180305E-5
asseoir;3;5.0952817690818304E-5
finissait;2;3.39685451272122E-5
francs;4;6.79370902544244E-5
honteux;6;1.0190563538163661E-4
bacille;2;3.39685451272122E-5
sont-ils;2;3.39685451272122E-5
vertus;11;1.8682699819966712E-4
époques;9;1.528584530724549E-4
exploitée;2;3.39685451272122E-5
fréquents;2;3.39685451272122E-5
révélait;3;5.0952817690818304E-5
moi-même;18;3.057169061449098E-4
sentir;10;1.69842725636061E-4
efforçais;2;3.39685451272122E-5
sentis;2;3.39685451272122E-5
sentit;3;5.0952817690818304E-5
efforçait;4;6.79370902544244E-5
délai;4;6.79370902544244E-5
sources;4;6.79370902544244E-5
grossiers;4;6.79370902544244E-5
battu;3;5.0952817690818304E-5
mentir;4;6.79370902544244E-5
effectuer;2;3.39685451272122E-5
capable;15;2.5476408845409153E-4
muets;2;3.39685451272122E-5
parade;2;3.39685451272122E-5
matérielle;4;6.79370902544244E-5
signe;14;2.377798158904854E-4
montait;4;6.79370902544244E-5
éprouvé;11;1.8682699819966712E-4
flandre;4;6.79370902544244E-5
traîner;2;3.39685451272122E-5
apprécier;7;1.188899079452427E-4
décembre;4;6.79370902544244E-5
puissances;6;1.0190563538163661E-4
incurables;2;3.39685451272122E-5
utilisation;3;5.0952817690818304E-5
conversion;2;3.39685451272122E-5
associés;2;3.39685451272122E-5
répond;7;1.188899079452427E-4
évitant;2;3.39685451272122E-5
représentants;17;2.8873263358130373E-4
refusait;2;3.39685451272122E-5
perpétuels;2;3.39685451272122E-5
principaux;2;3.39685451272122E-5
bassesse;5;8.49213628180305E-5
cercles;2;3.39685451272122E-5
menaçaient;2;3.39685451272122E-5
épreuves;6;1.0190563538163661E-4
grossière;2;3.39685451272122E-5
vingt;8;1.358741805088488E-4
entraînant;2;3.39685451272122E-5
entourage;13;2.207955433268793E-4
instructif;2;3.39685451272122E-5
fourni;5;8.49213628180305E-5
héritier;2;3.39685451272122E-5
manifestations;25;4.246068140901525E-4
montrer;7;1.188899079452427E-4
naïveté;2;3.39685451272122E-5
battue;2;3.39685451272122E-5
repose;14;2.377798158904854E-4
entourait;4;6.79370902544244E-5
puissantes;2;3.39685451272122E-5
militaire;20;3.39685451272122E-4
nations;13;2.207955433268793E-4
chanson;2;3.39685451272122E-5
scrupule;2;3.39685451272122E-5
majorité;38;6.454023574170318E-4
assurait;3;5.0952817690818304E-5
officiellement;5;8.49213628180305E-5
joie;23;3.906382689629403E-4
fatigue;2;3.39685451272122E-5
vraisemblablement;2;3.39685451272122E-5
cornes;2;3.39685451272122E-5
communauté;38;6.454023574170318E-4
abattre;5;8.49213628180305E-5
coupure;2;3.39685451272122E-5
exprimait;2;3.39685451272122E-5
plateforme;5;8.49213628180305E-5
fondateurs;10;1.69842725636061E-4
spirituels;5;8.49213628180305E-5
large;5;8.49213628180305E-5
surface;2;3.39685451272122E-5
clergé;10;1.69842725636061E-4
vain;8;1.358741805088488E-4
justesse;9;1.528584530724549E-4
défi;3;5.0952817690818304E-5
livrer;8;1.358741805088488E-4
réalisée;3;5.0952817690818304E-5
livres;15;2.5476408845409153E-4
réaliser;8;1.358741805088488E-4
lune;2;3.39685451272122E-5
délicat;2;3.39685451272122E-5
oublier;19;3.227011787085159E-4
ordure;5;8.49213628180305E-5
ombre;2;3.39685451272122E-5
doctrine;56;9.511192635619416E-4
rencontre;9;1.528584530724549E-4
rencontra;2;3.39685451272122E-5
résister;9;1.528584530724549E-4
isolé;8;1.358741805088488E-4
proportion;4;6.79370902544244E-5
anxiété;2;3.39685451272122E-5
professions;4;6.79370902544244E-5
épuisées;2;3.39685451272122E-5
aura;43;7.303237202350623E-4
préfère;4;6.79370902544244E-5
composée;2;3.39685451272122E-5
déjà;181;0.0030741533340127043
parût;10;1.69842725636061E-4
préjudice;3;5.0952817690818304E-5
tradition);3;5.0952817690818304E-5
découvrait;3;5.0952817690818304E-5
programme;24;4.0762254152654643E-4
figurât;2;3.39685451272122E-5
manœuvres;2;3.39685451272122E-5
table;5;8.49213628180305E-5
fréquentés;2;3.39685451272122E-5
tranquillement;2;3.39685451272122E-5
théoriques;3;5.0952817690818304E-5
manière;25;4.246068140901525E-4
causait;3;5.0952817690818304E-5
fréquenter;3;5.0952817690818304E-5
intégrale;5;8.49213628180305E-5
change;9;1.528584530724549E-4
pieuse;3;5.0952817690818304E-5
extrêmes;2;3.39685451272122E-5
instruction;12;2.0381127076327322E-4
méthodiquement;3;5.0952817690818304E-5
combattue;3;5.0952817690818304E-5
messieurs;12;2.0381127076327322E-4
décès;2;3.39685451272122E-5
appeler;2;3.39685451272122E-5
laissant;4;6.79370902544244E-5
appelés;4;6.79370902544244E-5
constant;3;5.0952817690818304E-5
chaud;2;3.39685451272122E-5
outrage;3;5.0952817690818304E-5
coloration;2;3.39685451272122E-5
soutien;2;3.39685451272122E-5
créatrices;6;1.0190563538163661E-4
négligé;3;5.0952817690818304E-5
prouvé;11;1.8682699819966712E-4
suffit;17;2.8873263358130373E-4
fallu;9;1.528584530724549E-4
sol;29;4.925439043445769E-4
agissements;2;3.39685451272122E-5
restait;14;2.377798158904854E-4
géant;2;3.39685451272122E-5
portera;3;5.0952817690818304E-5
viennois;3;5.0952817690818304E-5
lutte;135;0.0022928767960868237
anéanti;3;5.0952817690818304E-5
années;78;0.0013247732599612758
nerfs;4;6.79370902544244E-5
personnelles;8;1.358741805088488E-4
haïssent;3;5.0952817690818304E-5
publication;3;5.0952817690818304E-5
crasse;2;3.39685451272122E-5
delà;2;3.39685451272122E-5
souhaitable;2;3.39685451272122E-5
sot;3;5.0952817690818304E-5
poste;3;5.0952817690818304E-5
appelée;2;3.39685451272122E-5
quatorze;4;6.79370902544244E-5
dangereusement;2;3.39685451272122E-5
paraît;19;3.227011787085159E-4
intermédiaire;6;1.0190563538163661E-4
personne;37;6.284180848534258E-4
savais;11;1.8682699819966712E-4
partant;2;3.39685451272122E-5
conduisent;2;3.39685451272122E-5
lever;3;5.0952817690818304E-5
préserve;2;3.39685451272122E-5
comparant;3;5.0952817690818304E-5
devait-il;3;5.0952817690818304E-5
offre;4;6.79370902544244E-5
attacher;6;1.0190563538163661E-4
savait;14;2.377798158904854E-4
attachés;2;3.39685451272122E-5
faibles;13;2.207955433268793E-4
bismarck;17;2.8873263358130373E-4
battre;6;1.0190563538163661E-4
réduisit;3;5.0952817690818304E-5
signification;9;1.528584530724549E-4
parents;5;8.49213628180305E-5
bon;53;9.001664458711233E-4
utilisée;3;5.0952817690818304E-5
oublié;6;1.0190563538163661E-4
employait;3;5.0952817690818304E-5
recherches;2;3.39685451272122E-5
rechercher;8;1.358741805088488E-4
pratique;37;6.284180848534258E-4
sentiments;22;3.7365399639933424E-4
pouvant;5;8.49213628180305E-5
casanier;2;3.39685451272122E-5
racial;3;5.0952817690818304E-5
frappant;2;3.39685451272122E-5
total;3;5.0952817690818304E-5
semblait;24;4.0762254152654643E-4
utiliser;7;1.188899079452427E-4
dénigré;2;3.39685451272122E-5
rejeté;2;3.39685451272122E-5
punitions;2;3.39685451272122E-5
indignés;5;8.49213628180305E-5
soupçonnais;2;3.39685451272122E-5
craindre;7;1.188899079452427E-4
indigner;2;3.39685451272122E-5
combattre;33;5.604809945990013E-4
tente;4;6.79370902544244E-5
zèle;2;3.39685451272122E-5
plusieurs;17;2.8873263358130373E-4
dévouement;3;5.0952817690818304E-5
découvrir;10;1.69842725636061E-4
subit;7;1.188899079452427E-4
subir;6;1.0190563538163661E-4
chance;10;1.69842725636061E-4
parlementaire;29;4.925439043445769E-4
aidera;2;3.39685451272122E-5
social;27;4.585753592173647E-4
nature;74;0.0012568361697068515
demandai;3;5.0952817690818304E-5
informé;2;3.39685451272122E-5
tenus;2;3.39685451272122E-5
commettre;8;1.358741805088488E-4
fureur;4;6.79370902544244E-5
rendront;2;3.39685451272122E-5
conjuré;2;3.39685451272122E-5
éditions;2;3.39685451272122E-5
incorpore;2;3.39685451272122E-5
demi;6;1.0190563538163661E-4
amer;2;3.39685451272122E-5
châtiment;5;8.49213628180305E-5
affranchir;3;5.0952817690818304E-5
intimes;5;8.49213628180305E-5
décrépit;2;3.39685451272122E-5
âmes;8;1.358741805088488E-4
moyenne;5;8.49213628180305E-5
bouleverser;2;3.39685451272122E-5
tenue;4;6.79370902544244E-5
vienne;75;0.0012738204422704576
troisième;13;2.207955433268793E-4
chrétien-social;13;2.207955433268793E-4
mariages;4;6.79370902544244E-5
vieil;12;2.0381127076327322E-4
inviolable;2;3.39685451272122E-5
possède;19;3.227011787085159E-4
honorables;2;3.39685451272122E-5
flaire;2;3.39685451272122E-5
gagnent;2;3.39685451272122E-5
communes;3;5.0952817690818304E-5
objective;2;3.39685451272122E-5
environ;4;6.79370902544244E-5
scène;3;5.0952817690818304E-5
satisfaites;2;3.39685451272122E-5
incitait;2;3.39685451272122E-5
similitude;3;5.0952817690818304E-5
ebert;2;3.39685451272122E-5
instinctivement;3;5.0952817690818304E-5
karl;6;1.0190563538163661E-4
laisse;14;2.377798158904854E-4
filtrer;2;3.39685451272122E-5
réalisme;2;3.39685451272122E-5
misérable;14;2.377798158904854E-4
progressivement;2;3.39685451272122E-5
perdant;2;3.39685451272122E-5
laissait;8;1.358741805088488E-4
faciliter;2;3.39685451272122E-5
maladroite;3;5.0952817690818304E-5
combattants;5;8.49213628180305E-5
mission;14;2.377798158904854E-4
exemple;46;7.812765379258806E-4
détour;7;1.188899079452427E-4
constructions;5;8.49213628180305E-5
principale;3;5.0952817690818304E-5
sédentaire;4;6.79370902544244E-5
proclamé;4;6.79370902544244E-5
poings;2;3.39685451272122E-5
conditions;55;9.341349909983356E-4
intérêt;37;6.284180848534258E-4
laissa;3;5.0952817690818304E-5
nouvel;8;1.358741805088488E-4
conservaient;2;3.39685451272122E-5
doit-;2;3.39685451272122E-5
nationaliste;8;1.358741805088488E-4
sud;8;1.358741805088488E-4
primitive;2;3.39685451272122E-5
brûlante;3;5.0952817690818304E-5
casernes;2;3.39685451272122E-5
détruisent;2;3.39685451272122E-5
onction;3;5.0952817690818304E-5
envergure;2;3.39685451272122E-5
atteignit;5;8.49213628180305E-5
viennoise;2;3.39685451272122E-5
imposait;5;8.49213628180305E-5
généraux;2;3.39685451272122E-5
désagrégation;4;6.79370902544244E-5
connaissance;28;4.755596317809708E-4
répondre;8;1.358741805088488E-4
sut;5;8.49213628180305E-5
états;35;5.944495397262135E-4
amabilité;2;3.39685451272122E-5
rejeter;4;6.79370902544244E-5
nomades;3;5.0952817690818304E-5
entêtement;2;3.39685451272122E-5
porte;31;5.265124494717891E-4
national-socialiste;2;3.39685451272122E-5
insuffisant;6;1.0190563538163661E-4
fébrile;2;3.39685451272122E-5
conférences;3;5.0952817690818304E-5
comédie;2;3.39685451272122E-5
situations;2;3.39685451272122E-5
participants;2;3.39685451272122E-5
offensive;8;1.358741805088488E-4
devait-on;2;3.39685451272122E-5
bilan;2;3.39685451272122E-5
extraire;2;3.39685451272122E-5
dialectique;2;3.39685451272122E-5
amie;2;3.39685451272122E-5
réunie;2;3.39685451272122E-5
contrées;2;3.39685451272122E-5
réduit;8;1.358741805088488E-4
insignifiantes;2;3.39685451272122E-5
suivent;3;5.0952817690818304E-5
rapports;11;1.8682699819966712E-4
malheureux;14;2.377798158904854E-4
connaissais;8;1.358741805088488E-4
quitté;3;5.0952817690818304E-5
étendre;4;6.79370902544244E-5
incroyablement;3;5.0952817690818304E-5
vante;3;5.0952817690818304E-5
réunir;5;8.49213628180305E-5
cinquante;5;8.49213628180305E-5
instincts;6;1.0190563538163661E-4
amis;7;1.188899079452427E-4
sujet;24;4.0762254152654643E-4
rapporte;2;3.39685451272122E-5
hasard;9;1.528584530724549E-4
connaissait;4;6.79370902544244E-5
siegfried;5;8.49213628180305E-5
but;109;0.001851285709433065
vitale;4;6.79370902544244E-5
détriment;4;6.79370902544244E-5
déraisonnable;2;3.39685451272122E-5
peintre;6;1.0190563538163661E-4
déclaré;4;6.79370902544244E-5
changeant;3;5.0952817690818304E-5
incompréhension;2;3.39685451272122E-5
prévaloir;2;3.39685451272122E-5
fille;3;5.0952817690818304E-5
perdait;2;3.39685451272122E-5
saper;2;3.39685451272122E-5
masque;4;6.79370902544244E-5
empereurs;3;5.0952817690818304E-5
zéro;4;6.79370902544244E-5
parfaitement;11;1.8682699819966712E-4
jour;103;0.0017493800740514284
poursuivant;4;6.79370902544244E-5
passion;5;8.49213628180305E-5
extrême;5;8.49213628180305E-5
raciste;8;1.358741805088488E-4
instantanément;4;6.79370902544244E-5
heure;34;5.774652671626075E-4
revendiquer;3;5.0952817690818304E-5
joue;3;5.0952817690818304E-5
entière;15;2.5476408845409153E-4
prussien;4;6.79370902544244E-5
joug;5;8.49213628180305E-5
guerres;3;5.0952817690818304E-5
journalière;2;3.39685451272122E-5
reprendre;4;6.79370902544244E-5
légende;2;3.39685451272122E-5
menteurs;6;1.0190563538163661E-4
appelle;20;3.39685451272122E-4
formations;4;6.79370902544244E-5
république;11;1.8682699819966712E-4
utilisable;2;3.39685451272122E-5
reine;3;5.0952817690818304E-5
conquêtes;7;1.188899079452427E-4
fermes;2;3.39685451272122E-5
perçoit;2;3.39685451272122E-5
vaut;3;5.0952817690818304E-5
sublime;5;8.49213628180305E-5
degrés;2;3.39685451272122E-5
droiture;2;3.39685451272122E-5
faute;18;3.057169061449098E-4
servira;2;3.39685451272122E-5
combattît;2;3.39685451272122E-5
figurer;3;5.0952817690818304E-5
injuste;8;1.358741805088488E-4
remarquer;3;5.0952817690818304E-5
dommages;2;3.39685451272122E-5
larmes;4;6.79370902544244E-5
idée;122;0.0020720812527599444
monument;6;1.0190563538163661E-4
affaiblissait;2;3.39685451272122E-5
agissant;3;5.0952817690818304E-5
crédulité;2;3.39685451272122E-5
fabriquaient;2;3.39685451272122E-5
gouvernementaux;2;3.39685451272122E-5
énormes;2;3.39685451272122E-5
connaissant;2;3.39685451272122E-5
tuer;4;6.79370902544244E-5
main-d;2;3.39685451272122E-5
ardente;3;5.0952817690818304E-5
antisémites;3;5.0952817690818304E-5
églises;3;5.0952817690818304E-5
parlementaires;17;2.8873263358130373E-4
ennemie;14;2.377798158904854E-4
brutal;11;1.8682699819966712E-4
figure;5;8.49213628180305E-5
assisté;2;3.39685451272122E-5
gagner;27;4.585753592173647E-4
guérir;3;5.0952817690818304E-5
méthodique;2;3.39685451272122E-5
extermination;13;2.207955433268793E-4
vêtement;2;3.39685451272122E-5
problèmes;25;4.246068140901525E-4
tromperie;8;1.358741805088488E-4
estimée;2;3.39685451272122E-5
frayeur;2;3.39685451272122E-5
estimer;2;3.39685451272122E-5
médiocre;7;1.188899079452427E-4
remplacement;3;5.0952817690818304E-5
unisse;2;3.39685451272122E-5
profondément;10;1.69842725636061E-4
motifs;9;1.528584530724549E-4
transmis;2;3.39685451272122E-5
pöhner;2;3.39685451272122E-5
souvenirs;5;8.49213628180305E-5
russes;5;8.49213628180305E-5
ennemis;20;3.39685451272122E-4
rejeton;3;5.0952817690818304E-5
individu;35;5.944495397262135E-4
inquiéter;2;3.39685451272122E-5
commencement;9;1.528584530724549E-4
habitaient;2;3.39685451272122E-5
représentent;8;1.358741805088488E-4
renversement;3;5.0952817690818304E-5
règlement;2;3.39685451272122E-5
sanglantes;2;3.39685451272122E-5
avions;14;2.377798158904854E-4
soudaine;2;3.39685451272122E-5
puiser;3;5.0952817690818304E-5
seconde;8;1.358741805088488E-4
étant;12;2.0381127076327322E-4
doigt;3;5.0952817690818304E-5
psychologique;6;1.0190563538163661E-4
tranquillité;2;3.39685451272122E-5
spectacle;5;8.49213628180305E-5
militarisme;5;8.49213628180305E-5
chronique;3;5.0952817690818304E-5
indéfiniment;3;5.0952817690818304E-5
vivre;29;4.925439043445769E-4
légèreté;2;3.39685451272122E-5
raison;103;0.0017493800740514284
bouillon;2;3.39685451272122E-5
malheureusement;32;5.434967220353952E-4
effrayant;3;5.0952817690818304E-5
citoyen;3;5.0952817690818304E-5
compréhension;15;2.5476408845409153E-4
soumet;5;8.49213628180305E-5
opportun;3;5.0952817690818304E-5
tremblante;2;3.39685451272122E-5
intellectuelles;11;1.8682699819966712E-4
humilité;2;3.39685451272122E-5
stéréotypées;2;3.39685451272122E-5
ethnie;3;5.0952817690818304E-5
rangs;19;3.227011787085159E-4
racine;2;3.39685451272122E-5
entendis;5;8.49213628180305E-5
mortes;2;3.39685451272122E-5
cerveaux;9;1.528584530724549E-4
arrêter;5;8.49213628180305E-5
perceptible;2;3.39685451272122E-5
range;2;3.39685451272122E-5
diminuer;3;5.0952817690818304E-5
arrêtée;6;1.0190563538163661E-4
difficilement;5;8.49213628180305E-5
gazette;2;3.39685451272122E-5
monarchie;50;8.49213628180305E-4
passait;7;1.188899079452427E-4
ennemies;4;6.79370902544244E-5
climat;3;5.0952817690818304E-5
ressort;4;6.79370902544244E-5
parer;2;3.39685451272122E-5
mortel;8;1.358741805088488E-4
place;51;8.661979007439112E-4
anéantir;5;8.49213628180305E-5
séance;9;1.528584530724549E-4
hurlements;2;3.39685451272122E-5
dégage;3;5.0952817690818304E-5
attaquant;3;5.0952817690818304E-5
objection;2;3.39685451272122E-5
gens-là;3;5.0952817690818304E-5
canaille;5;8.49213628180305E-5
observation;5;8.49213628180305E-5
violente;4;6.79370902544244E-5
fraction;3;5.0952817690818304E-5
montraient;2;3.39685451272122E-5
inexorable;4;6.79370902544244E-5
émotion;4;6.79370902544244E-5
mises;5;8.49213628180305E-5
étiquette;2;3.39685451272122E-5
robe;2;3.39685451272122E-5
éléments;16;2.717483610176976E-4
logements;2;3.39685451272122E-5
nationalisme;2;3.39685451272122E-5
queue;2;3.39685451272122E-5
parle;15;2.5476408845409153E-4
argument;5;8.49213628180305E-5
montrait;5;8.49213628180305E-5
garantie;5;8.49213628180305E-5
passage;2;3.39685451272122E-5
peinture;7;1.188899079452427E-4
privées;4;6.79370902544244E-5
nationaliser;2;3.39685451272122E-5
aveu;2;3.39685451272122E-5
pleinement;2;3.39685451272122E-5
croisement;2;3.39685451272122E-5
envahi;4;6.79370902544244E-5
plaît;3;5.0952817690818304E-5
renard;4;6.79370902544244E-5
générale;40;6.79370902544244E-4
divers;16;2.717483610176976E-4
gouvernement;61;0.0010360406263799722
justice;9;1.528584530724549E-4
sage;8;1.358741805088488E-4
rêveurs;3;5.0952817690818304E-5
panthéon;2;3.39685451272122E-5
plaie;3;5.0952817690818304E-5
oratoires;2;3.39685451272122E-5
natures;4;6.79370902544244E-5
faudra;5;8.49213628180305E-5
satisfait;7;1.188899079452427E-4
réflexions;6;1.0190563538163661E-4
directeur;3;5.0952817690818304E-5
tas;4;6.79370902544244E-5
naturel;16;2.717483610176976E-4
composait;3;5.0952817690818304E-5
destinés;2;3.39685451272122E-5
étouffe;3;5.0952817690818304E-5
posée;3;5.0952817690818304E-5
mensonges;15;2.5476408845409153E-4
regards;6;1.0190563538163661E-4
suffrage;6;1.0190563538163661E-4
comptait;3;5.0952817690818304E-5
choisis;3;5.0952817690818304E-5
choisît;5;8.49213628180305E-5
chances;4;6.79370902544244E-5
kultur;2;3.39685451272122E-5
particulière;10;1.69842725636061E-4
subjectivement;2;3.39685451272122E-5
barbarie;2;3.39685451272122E-5
pleurer;2;3.39685451272122E-5
maître;32;5.434967220353952E-4
radotages;2;3.39685451272122E-5
accepter;5;8.49213628180305E-5
destinée;16;2.717483610176976E-4
concevoir;10;1.69842725636061E-4
verra;3;5.0952817690818304E-5
regardé;5;8.49213628180305E-5
réflexion;5;8.49213628180305E-5
suivants;5;8.49213628180305E-5
champs;2;3.39685451272122E-5
dominateur;2;3.39685451272122E-5
sain;15;2.5476408845409153E-4
vertu;7;1.188899079452427E-4
prévisions;2;3.39685451272122E-5
sait;29;4.925439043445769E-4
neige;2;3.39685451272122E-5
sais;6;1.0190563538163661E-4
efficaces;3;5.0952817690818304E-5
langues;5;8.49213628180305E-5
haïr;4;6.79370902544244E-5
paris;6;1.0190563538163661E-4
cas;127;0.0021570026155779748
suivante;10;1.69842725636061E-4
hait;2;3.39685451272122E-5
paroles;8;1.358741805088488E-4
limites;11;1.8682699819966712E-4
étendue;6;1.0190563538163661E-4
dépendance;5;8.49213628180305E-5
limiter;6;1.0190563538163661E-4
douleur;8;1.358741805088488E-4
disaient;2;3.39685451272122E-5
village;8;1.358741805088488E-4
couronnes;2;3.39685451272122E-5
ultimatum;3;5.0952817690818304E-5
aurait-on;2;3.39685451272122E-5
princesse;2;3.39685451272122E-5
orientation;6;1.0190563538163661E-4
prisonniers;3;5.0952817690818304E-5
