MOT;Occurence;Frequence
capitalistes;4;4.4732221737623154E-5
commencent;9;1.0064749890965209E-4
interminable;6;6.709833260643473E-5
diversité;3;3.3549166303217366E-5
automobile;6;6.709833260643473E-5
malin;2;2.2366110868811577E-5
élevait;8;8.946444347524631E-5
pouvaient;58;6.486172151955357E-4
fruits;3;3.3549166303217366E-5
meurtre;2;2.2366110868811577E-5
grâce;39;4.361391619418257E-4
patience;3;3.3549166303217366E-5
visions;28;3.1312555216336205E-4
occupaient;4;4.4732221737623154E-5
pires;11;1.2301360977846367E-4
netteté;2;2.2366110868811577E-5
imaginatif;2;2.2366110868811577E-5
art;78;8.722783238836514E-4
trônait;3;3.3549166303217366E-5
ingénument;2;2.2366110868811577E-5
monstruosité;8;8.946444347524631E-5
constate;3;3.3549166303217366E-5
aperçoit;5;5.591527717202894E-5
dupe;2;2.2366110868811577E-5
rameau;5;5.591527717202894E-5
entraîné;11;1.2301360977846367E-4
orage;2;2.2366110868811577E-5
effondrement;27;3.019424967289563E-4
précises;3;3.3549166303217366E-5
call;5;5.591527717202894E-5
écouté;5;5.591527717202894E-5
permettent;7;7.828138804084051E-5
hésitations;3;3.3549166303217366E-5
firent;12;1.3419666521286946E-4
théories;11;1.2301360977846367E-4
palais;9;1.0064749890965209E-4
lointain;8;8.946444347524631E-5
relations;12;1.3419666521286946E-4
mois;40;4.4732221737623154E-4
préciser;6;6.709833260643473E-5
nouvellement;2;2.2366110868811577E-5
légère;7;7.828138804084051E-5
étroitesse;2;2.2366110868811577E-5
rue;10;1.1183055434405789E-4
résulte;16;1.7892888695049262E-4
habile;3;3.3549166303217366E-5
dénigrait;2;2.2366110868811577E-5
organisation;55;6.150680488923183E-4
surveiller;2;2.2366110868811577E-5
résulta;4;4.4732221737623154E-5
monarque;13;1.4537972064727526E-4
mélopée;4;4.4732221737623154E-5
adversaire;30;3.3549166303217364E-4
vapeur;11;1.2301360977846367E-4
françaises;2;2.2366110868811577E-5
croyances;5;5.591527717202894E-5
mœurs;8;8.946444347524631E-5
concilier;3;3.3549166303217366E-5
expliquer;18;2.0129499781930418E-4
approfondies;5;5.591527717202894E-5
envoyées;3;3.3549166303217366E-5
protégé;3;3.3549166303217366E-5
dure;14;1.5656277608168103E-4
dura;4;4.4732221737623154E-5
camp;19;2.1247805325370998E-4
caractéristiques;6;6.709833260643473E-5
agitation;10;1.1183055434405789E-4
frissonnant;10;1.1183055434405789E-4
mécanisme;2;2.2366110868811577E-5
justifiée;2;2.2366110868811577E-5
saint-louis;7;7.828138804084051E-5
kiel;2;2.2366110868811577E-5
justifier;4;4.4732221737623154E-5
humanitarisme;2;2.2366110868811577E-5
prescrivait;4;4.4732221737623154E-5
justifiés;2;2.2366110868811577E-5
maintenu;3;3.3549166303217366E-5
archaïques;2;2.2366110868811577E-5
durs;4;4.4732221737623154E-5
tyrannie;4;4.4732221737623154E-5
tremblant;3;3.3549166303217366E-5
mésange;2;2.2366110868811577E-5
découvertes;2;2.2366110868811577E-5
absence;17;1.901119423848984E-4
impraticable;3;3.3549166303217366E-5
capituler;2;2.2366110868811577E-5
allé;8;8.946444347524631E-5
édition;5;5.591527717202894E-5
alla;4;4.4732221737623154E-5
prodigieuses;3;3.3549166303217366E-5
récolter;2;2.2366110868811577E-5
astres;19;2.1247805325370998E-4
mystérieux;15;1.6774583151608682E-4
négative;3;3.3549166303217366E-5
défend;2;2.2366110868811577E-5
particulier;36;4.0258999563860836E-4
suivantes;8;8.946444347524631E-5
noires;9;1.0064749890965209E-4
remettre;6;6.709833260643473E-5
contemplèrent;2;2.2366110868811577E-5
sympathies;3;3.3549166303217366E-5
emphase;3;3.3549166303217366E-5
discutés;3;3.3549166303217366E-5
discuter;6;6.709833260643473E-5
rodriguez;5;5.591527717202894E-5
dressait;9;1.0064749890965209E-4
néant;11;1.2301360977846367E-4
adeptes;18;2.0129499781930418E-4
acier;5;5.591527717202894E-5
fleur;12;1.3419666521286946E-4
mentionne;17;1.901119423848984E-4
résoudre;21;2.3484416412252157E-4
bons;12;1.3419666521286946E-4
perplexité;5;5.591527717202894E-5
trucs;2;2.2366110868811577E-5
droites;2;2.2366110868811577E-5
appelons;3;3.3549166303217366E-5
dangers;4;4.4732221737623154E-5
visiblement;13;1.4537972064727526E-4
usage;12;1.3419666521286946E-4
disparaître;16;1.7892888695049262E-4
devienne;2;2.2366110868811577E-5
vaudou;29;3.243086075977679E-4
basses;5;5.591527717202894E-5
allant;4;4.4732221737623154E-5
sabote;2;2.2366110868811577E-5
combattu;9;1.0064749890965209E-4
bord;43;4.808713836794489E-4
portées;3;3.3549166303217366E-5
histoire;81;9.058274901868689E-4
gothenburg;3;3.3549166303217366E-5
raciale;5;5.591527717202894E-5
immorale;2;2.2366110868811577E-5
douteux;3;3.3549166303217366E-5
combatte;2;2.2366110868811577E-5
génération;8;8.946444347524631E-5
couvert;12;1.3419666521286946E-4
esthètes;11;1.2301360977846367E-4
images;22;2.4602721955692733E-4
jaillissaient;3;3.3549166303217366E-5
évalue;3;3.3549166303217366E-5
finesse;3;3.3549166303217366E-5
illustre;4;4.4732221737623154E-5
taillera;2;2.2366110868811577E-5
auteur;10;1.1183055434405789E-4
anthropologiques;4;4.4732221737623154E-5
révéler;3;3.3549166303217366E-5
excessive;2;2.2366110868811577E-5
horizontale;5;5.591527717202894E-5
mourait;2;2.2366110868811577E-5
participation;2;2.2366110868811577E-5
cures;2;2.2366110868811577E-5
vêtements;6;6.709833260643473E-5
misères;2;2.2366110868811577E-5
vils;3;3.3549166303217366E-5
admirer;2;2.2366110868811577E-5
répugnante;3;3.3549166303217366E-5
blasphématoires;2;2.2366110868811577E-5
arbres;11;1.2301360977846367E-4
mort;176;0.0019682177564554187
superflu;4;4.4732221737623154E-5
transfert;4;4.4732221737623154E-5
réalisation;13;1.4537972064727526E-4
aptitude;4;4.4732221737623154E-5
vile;3;3.3549166303217366E-5
démon;9;1.0064749890965209E-4
crut;18;2.0129499781930418E-4
crus;3;3.3549166303217366E-5
dernières;23;2.5721027499133316E-4
nouvelle;82;9.170105456212746E-4
présomptueux;2;2.2366110868811577E-5
tentaient;2;2.2366110868811577E-5
grenier;2;2.2366110868811577E-5
peuplés;105;0.0011742208206126077
reconnaissant;4;4.4732221737623154E-5
tulane;5;5.591527717202894E-5
déchiffrer;3;3.3549166303217366E-5
sanguinaire;5;5.591527717202894E-5
sacrifie;4;4.4732221737623154E-5
bout;41;4.585052728106373E-4
habits;2;2.2366110868811577E-5
chants;3;3.3549166303217366E-5
généralement;5;5.591527717202894E-5
succédané;2;2.2366110868811577E-5
simple;53;5.927019380235068E-4
habite;2;2.2366110868811577E-5
vint;30;3.3549166303217364E-4
vins;2;2.2366110868811577E-5
mots;34;3.802238847697968E-4
gouffres;6;6.709833260643473E-5
jusque-là;3;3.3549166303217366E-5
talent;8;8.946444347524631E-5
seule;92;0.0010288410999653326
allais;7;7.828138804084051E-5
spéculation;6;6.709833260643473E-5
disparaîtraient;2;2.2366110868811577E-5
allait;23;2.5721027499133316E-4
cave;4;4.4732221737623154E-5
précisant;2;2.2366110868811577E-5
élevant;2;2.2366110868811577E-5
tracés;6;6.709833260643473E-5
aussitôt;49;5.479697162858836E-4
seuls;47;5.256036054170721E-4
projectiles;2;2.2366110868811577E-5
boue;16;1.7892888695049262E-4
éphémères;2;2.2366110868811577E-5
autrichiens;12;1.3419666521286946E-4
inimitié;3;3.3549166303217366E-5
véhicules;2;2.2366110868811577E-5
ensuivit;5;5.591527717202894E-5
anthropologue;5;5.591527717202894E-5
cesse;19;2.1247805325370998E-4
groenland;16;1.7892888695049262E-4
nuages;4;4.4732221737623154E-5
langueur;2;2.2366110868811577E-5
désespéré;8;8.946444347524631E-5
inspiration;7;7.828138804084051E-5
aucuns;2;2.2366110868811577E-5
reconnaissait;3;3.3549166303217366E-5
non-euclidienne;3;3.3549166303217366E-5
patient;4;4.4732221737623154E-5
comparaison;7;7.828138804084051E-5
profit;11;1.2301360977846367E-4
frissonnait;4;4.4732221737623154E-5
visqueux;3;3.3549166303217366E-5
san;5;5.591527717202894E-5
déesse;5;5.591527717202894E-5
céphalopode;5;5.591527717202894E-5
pourront;5;5.591527717202894E-5
pénibles;5;5.591527717202894E-5
ramène;7;7.828138804084051E-5
bateau;34;3.802238847697968E-4
précoce;9;1.0064749890965209E-4
manchestrien;2;2.2366110868811577E-5
adhérer;6;6.709833260643473E-5
extérieur;22;2.4602721955692733E-4
manquer;8;8.946444347524631E-5
dépression;2;2.2366110868811577E-5
bourbier;2;2.2366110868811577E-5
cessa;10;1.1183055434405789E-4
étreignait;2;2.2366110868811577E-5
anormale;13;1.4537972064727526E-4
commerciales;2;2.2366110868811577E-5
livraient;3;3.3549166303217366E-5
commandant;2;2.2366110868811577E-5
secte;25;2.795763858601447E-4
intime;13;1.4537972064727526E-4
gluante;3;3.3549166303217366E-5
bavarois;6;6.709833260643473E-5
facile;27;3.019424967289563E-4
secrétaires;2;2.2366110868811577E-5
assemblage;5;5.591527717202894E-5
digne;17;1.901119423848984E-4
abattit;4;4.4732221737623154E-5
sinistres;6;6.709833260643473E-5
bas;26;2.907594412945505E-4
épaules;6;6.709833260643473E-5
infirmités;3;3.3549166303217366E-5
amertume;4;4.4732221737623154E-5
secondes;2;2.2366110868811577E-5
rendement;2;2.2366110868811577E-5
tourner;5;5.591527717202894E-5
italiens;2;2.2366110868811577E-5
protagonistes;2;2.2366110868811577E-5
531délimitation;3;3.3549166303217366E-5
hantaient;3;3.3549166303217366E-5
quasiment;2;2.2366110868811577E-5
paysages;7;7.828138804084051E-5
déterminantes;2;2.2366110868811577E-5
résultent;2;2.2366110868811577E-5
juger;10;1.1183055434405789E-4
jugés;6;6.709833260643473E-5
recueillir;4;4.4732221737623154E-5
territoriale;8;8.946444347524631E-5
fhtagn;25;2.795763858601447E-4
impressionna;4;4.4732221737623154E-5
empestement;2;2.2366110868811577E-5
goutte;2;2.2366110868811577E-5
funèbre;2;2.2366110868811577E-5
laisser-aller;3;3.3549166303217366E-5
globe;12;1.3419666521286946E-4
supposant;4;4.4732221737623154E-5
poltrons;5;5.591527717202894E-5
faiblir;2;2.2366110868811577E-5
soutenir;12;1.3419666521286946E-4
totalement;17;1.901119423848984E-4
funeste;15;1.6774583151608682E-4
hésitation;4;4.4732221737623154E-5
abusé;2;2.2366110868811577E-5
ministère;2;2.2366110868811577E-5
réussissait;3;3.3549166303217366E-5
publiques;4;4.4732221737623154E-5
obtins;2;2.2366110868811577E-5
montant;4;4.4732221737623154E-5
obtint;2;2.2366110868811577E-5
rechute;2;2.2366110868811577E-5
fantomatique;3;3.3549166303217366E-5
sec;5;5.591527717202894E-5
tremblements;3;3.3549166303217366E-5
vite;10;1.1183055434405789E-4
êtres;42;4.6968832824504313E-4
rectangulaire;5;5.591527717202894E-5
milieux;28;3.1312555216336205E-4
victorieuse;5;5.591527717202894E-5
vitaux;3;3.3549166303217366E-5
correspondait;4;4.4732221737623154E-5
adressait;3;3.3549166303217366E-5
sel;4;4.4732221737623154E-5
omission;2;2.2366110868811577E-5
humain;26;2.907594412945505E-4
symbolisé;4;4.4732221737623154E-5
évanoui;6;6.709833260643473E-5
poser;11;1.2301360977846367E-4
observais;3;3.3549166303217366E-5
intervient;2;2.2366110868811577E-5
catégorie;7;7.828138804084051E-5
nécessaire;55;6.150680488923183E-4
aurait-il;3;3.3549166303217366E-5
aberrations;2;2.2366110868811577E-5
portent;4;4.4732221737623154E-5
comparer;11;1.2301360977846367E-4
admiration;12;1.3419666521286946E-4
vilenie;2;2.2366110868811577E-5
trempe;2;2.2366110868811577E-5
défaites;3;3.3549166303217366E-5
immémoriaux;2;2.2366110868811577E-5
interminablement;6;6.709833260643473E-5
troublantes;2;2.2366110868811577E-5
fréquenté;7;7.828138804084051E-5
apparemment;13;1.4537972064727526E-4
bel;2;2.2366110868811577E-5
victoires;8;8.946444347524631E-5
dénomination;2;2.2366110868811577E-5
beauté;8;8.946444347524631E-5
partage;2;2.2366110868811577E-5
lignes;7;7.828138804084051E-5
tenir;20;2.2366110868811577E-4
vive;11;1.2301360977846367E-4
princeton;5;5.591527717202894E-5
participer;4;4.4732221737623154E-5
france;16;1.7892888695049262E-4
prostituées;2;2.2366110868811577E-5
déçu;2;2.2366110868811577E-5
employant;2;2.2366110868811577E-5
rigoureusement;3;3.3549166303217366E-5
énergie;19;2.1247805325370998E-4
interrogatoire;13;1.4537972064727526E-4
orgiaque;5;5.591527717202894E-5
insupportable;6;6.709833260643473E-5
exprimant;2;2.2366110868811577E-5
asseoir;3;3.3549166303217366E-5
francs;4;4.4732221737623154E-5
sont-ils;2;2.2366110868811577E-5
vertus;11;1.2301360977846367E-4
fréquents;5;5.591527717202894E-5
moi-même;23;2.5721027499133316E-4
révélait;8;8.946444347524631E-5
fades;2;2.2366110868811577E-5
délai;4;4.4732221737623154E-5
charlatanisme;3;3.3549166303217366E-5
mentir;4;4.4732221737623154E-5
partait;3;3.3549166303217366E-5
effectuer;4;4.4732221737623154E-5
perdurerait;2;2.2366110868811577E-5
muets;2;2.2366110868811577E-5
capable;20;2.2366110868811577E-4
parade;2;2.2366110868811577E-5
matérielle;4;4.4732221737623154E-5
montait;14;1.5656277608168103E-4
éprouvé;14;1.5656277608168103E-4
impressionné;8;8.946444347524631E-5
flandre;4;4.4732221737623154E-5
jersey;5;5.591527717202894E-5
apprécier;8;8.946444347524631E-5
puissances;8;8.946444347524631E-5
fuites;2;2.2366110868811577E-5
ballon;3;3.3549166303217366E-5
conversion;2;2.2366110868811577E-5
ballot;3;3.3549166303217366E-5
évitant;2;2.2366110868811577E-5
représentants;17;1.901119423848984E-4
refusait;2;2.2366110868811577E-5
perpétuels;2;2.2366110868811577E-5
bassesse;5;5.591527717202894E-5
principaux;2;2.2366110868811577E-5
brûlant;3;3.3549166303217366E-5
sphinx;5;5.591527717202894E-5
menaçaient;2;2.2366110868811577E-5
épreuves;6;6.709833260643473E-5
frénétique;6;6.709833260643473E-5
sous-marine;7;7.828138804084051E-5
vingt;17;1.901119423848984E-4
entourage;13;1.4537972064727526E-4
manifestations;25;2.795763858601447E-4
porteur;3;3.3549166303217366E-5
montrer;12;1.3419666521286946E-4
naïveté;2;2.2366110868811577E-5
animale;4;4.4732221737623154E-5
battue;2;2.2366110868811577E-5
entourait;7;7.828138804084051E-5
puissantes;3;3.3549166303217366E-5
chanson;2;2.2366110868811577E-5
nations;13;1.4537972064727526E-4
vraisemblablement;2;2.2366110868811577E-5
battus;2;2.2366110868811577E-5
communauté;39;4.361391619418257E-4
abattre;6;6.709833260643473E-5
gouvernail;3;3.3549166303217366E-5
coupure;2;2.2366110868811577E-5
exprimait;5;5.591527717202894E-5
régularité;5;5.591527717202894E-5
hiéroglyphes;45;5.032374945482604E-4
large;7;7.828138804084051E-5
surface;13;1.4537972064727526E-4
clergé;10;1.1183055434405789E-4
soulevant;2;2.2366110868811577E-5
justesse;9;1.0064749890965209E-4
recoins;2;2.2366110868811577E-5
défi;4;4.4732221737623154E-5
suggérait;14;1.5656277608168103E-4
privilégie;2;2.2366110868811577E-5
ombre;10;1.1183055434405789E-4
remonte;2;2.2366110868811577E-5
doctrine;56;6.262511043267241E-4
rencontré;23;2.5721027499133316E-4
rencontra;4;4.4732221737623154E-5
résister;9;1.0064749890965209E-4
professions;6;6.709833260643473E-5
épuisées;2;2.2366110868811577E-5
préféré;5;5.591527717202894E-5
entouraient;4;4.4732221737623154E-5
déjà;202;0.0022589771977499693
angle;14;1.5656277608168103E-4
tradition;7;7.828138804084051E-5
découvrait;3;3.3549166303217366E-5
désordre;5;5.591527717202894E-5
manœuvrer;4;4.4732221737623154E-5
manœuvres;2;2.2366110868811577E-5
table;4;4.4732221737623154E-5
tranquillement;2;2.2366110868811577E-5
intégrale;4;4.4732221737623154E-5
changé;10;1.1183055434405789E-4
mondiales;2;2.2366110868811577E-5
extrêmes;2;2.2366110868811577E-5
amas;5;5.591527717202894E-5
instruction;12;1.3419666521286946E-4
évoquaient;2;2.2366110868811577E-5
combattue;3;3.3549166303217366E-5
chambranle;3;3.3549166303217366E-5
provenaient;4;4.4732221737623154E-5
frêle;4;4.4732221737623154E-5
négation;2;2.2366110868811577E-5
constant;4;4.4732221737623154E-5
abandonnèrent;2;2.2366110868811577E-5
coloration;4;4.4732221737623154E-5
créatrices;6;6.709833260643473E-5
prouvé;11;1.2301360977846367E-4
affirmait;3;3.3549166303217366E-5
négligé;4;4.4732221737623154E-5
suffit;20;2.2366110868811577E-4
immémoriale;5;5.591527717202894E-5
sol;38;4.2495610650741995E-4
agissements;2;2.2366110868811577E-5
portera;3;3.3549166303217366E-5
viennois;3;3.3549166303217366E-5
méfiance;4;4.4732221737623154E-5
nerfs;5;5.591527717202894E-5
crasse;2;2.2366110868811577E-5
pernicieuse;3;3.3549166303217366E-5
sot;3;3.3549166303217366E-5
poste;5;5.591527717202894E-5
quatorze;4;4.4732221737623154E-5
parait;20;2.2366110868811577E-4
intermédiaire;6;6.709833260643473E-5
étoiles;56;6.262511043267241E-4
personne;61;6.82166381498753E-4
partant;2;2.2366110868811577E-5
comparant;3;3.3549166303217366E-5
devait-il;3;3.3549166303217366E-5
faibles;14;1.5656277608168103E-4
battre;10;1.1183055434405789E-4
réduisit;3;3.3549166303217366E-5
signification;13;1.4537972064727526E-4
peuplaient;2;2.2366110868811577E-5
utilisée;5;5.591527717202894E-5
bon;59;6.598002706299415E-4
correspondants;8;8.946444347524631E-5
exécuteurs;6;6.709833260643473E-5
recherches;17;1.901119423848984E-4
installèrent;2;2.2366110868811577E-5
employait;3;3.3549166303217366E-5
rechercher;11;1.2301360977846367E-4
arbre;7;7.828138804084051E-5
sentiments;22;2.4602721955692733E-4
mental;9;1.0064749890965209E-4
anormal;4;4.4732221737623154E-5
racial;3;3.3549166303217366E-5
déni;2;2.2366110868811577E-5
utiliser;7;7.828138804084051E-5
rejeté;2;2.2366110868811577E-5
punitions;2;2.2366110868811577E-5
tenta;4;4.4732221737623154E-5
exposait;2;2.2366110868811577E-5
combattre;34;3.802238847697968E-4
tenté;12;1.3419666521286946E-4
zèle;4;4.4732221737623154E-5
dévouement;3;3.3549166303217366E-5
subit;10;1.1183055434405789E-4
subir;7;7.828138804084051E-5
chance;11;1.2301360977846367E-4
parlementaire;29;3.243086075977679E-4
nature;91;0.0010176580445309267
demandai;3;3.3549166303217366E-5
tenus;4;4.4732221737623154E-5
commettre;8;8.946444347524631E-5
rendront;2;2.2366110868811577E-5
demi;8;8.946444347524631E-5
amer;2;2.2366110868811577E-5
âmes;8;8.946444347524631E-5
ouvertes;2;2.2366110868811577E-5
correspondant;8;8.946444347524631E-5
escaladé;4;4.4732221737623154E-5
tenue;4;4.4732221737623154E-5
troisième;13;1.4537972064727526E-4
chrétien-social;16;1.7892888695049262E-4
inviolable;2;2.2366110868811577E-5
déconcertants;4;4.4732221737623154E-5
honorables;2;2.2366110868811577E-5
extrémité;4;4.4732221737623154E-5
communes;3;3.3549166303217366E-5
incitait;3;3.3549166303217366E-5
similitude;3;3.3549166303217366E-5
instinctivement;5;5.591527717202894E-5
horrible;13;1.4537972064727526E-4
clandestins;3;3.3549166303217366E-5
gisait;2;2.2366110868811577E-5
laissé;31;3.4667471846657946E-4
vaisseau;3;3.3549166303217366E-5
misérable;16;1.7892888695049262E-4
progressivement;3;3.3549166303217366E-5
interpréter;3;3.3549166303217366E-5
progéniture;2;2.2366110868811577E-5
faciliter;3;3.3549166303217366E-5
maladroite;6;6.709833260643473E-5
mission;14;1.5656277608168103E-4
transmettaient;2;2.2366110868811577E-5
fonça;2;2.2366110868811577E-5
détour;7;7.828138804084051E-5
interrompit;4;4.4732221737623154E-5
principale;3;3.3549166303217366E-5
conditions;55;6.150680488923183E-4
transmettait;2;2.2366110868811577E-5
laissa;11;1.2301360977846367E-4
répétait;3;3.3549166303217366E-5
nouvel;14;1.5656277608168103E-4
conservaient;4;4.4732221737623154E-5
sud;46;5.144205499826663E-4
détruisent;2;2.2366110868811577E-5
grimper;3;3.3549166303217366E-5
ports;6;6.709833260643473E-5
atteignit;6;6.709833260643473E-5
viennoise;2;2.2366110868811577E-5
imposait;6;6.709833260643473E-5
généraux;2;2.2366110868811577E-5
désagrégation;4;4.4732221737623154E-5
connaissance;53;5.927019380235068E-4
répondre;10;1.1183055434405789E-4
sut;6;6.709833260643473E-5
hybrides;3;3.3549166303217366E-5
états;35;3.914069402042026E-4
disait-il;2;2.2366110868811577E-5
